
4640	4520	3500
4187	4200	4400
4186	4200	4400
4151	4200	4300
4151	4200	4300
4192	3990	4200
4194	3970	4200
4194	4200	4300
4193	4200	4300
4185	4190	3900
4185	4190	3900
4193	4180	3900
4193	4180	3900
4190	4180	3900
4189	4180	3900
4189	4180	3900
4193	4170	3900
4190	4160	3300
4189	4160	3300
4191	4160	3000
4194	4000	3000
4194	4000	3000
4194	3990	3000
4189	4160	3000
4100	4160	3000
4190	4150	3000
4185	4160	4300
4194	4190	4000
4193	4140	4000
4193	4190	4000
4192	4190	4000
4587	4290	3700
4587	4290	3500
4587	3980	3500
4590	3970	3500
4590	5000	3300
4600	4990	4500
4550	4980	4500
4550	4980	4500
4599	4970	4500
4000	4950	4500
4000	4800	4500
4000	4770	4500
4987	4790	3400
4985	4780	3400
4984	4780	3400
4980	4790	3400
4874	3990	4900
4875	3990	4900
4878	4870	4900
4877	4000	4900
4867	4870	4900
4865	4890	4900
4864	4890	4900
4875	4970	5000
4875	4840	5000
4874	4500	5000
4874	4500	5000
4873	4850	5000
4873	4850	4900
4873	4840	4900
4874	4840	4900
4873	4840	4900
4799	4830	4900
4874	4800	4900
4872	4500	4900
4870	4490	4900
4870	4490	4900
4870	4810	4900
4870	4800	4900
4800	4800	4900
4794	4790	4900
4793	4490	4900
4792	4790	4900
4790	4790	4900
4790	4790	4900
4790	4800	4900
4000	4790	4900
4790	4800	4900
4700	4810	4900
4700	4810	4900
4700	4810	4900
4700	4800	4000
4790	4810	4900
4790	4810	4900
4789	4830	4900
4792	4840	4900
4699	4840	4900
4800	4830	4900
4800	4830	4900
4869	4830	4900
4871	4970	4900
4872	5000	4900
4870	5000	4900
4869	4880	4800
4869	4880	4800
4800	4870	4800
4799	4840	4800
4750	4800	4000
4800	4800	4000
4800	4870	4000
4685	5370	4500
4686	5290	4400
4687	5000	4400
4687	4990	4000
4700	5290	4000
4798	5290	4000
4878	5000	4000
4000	4990	4000
3995	4990	4000
3999	4990	4000
3998	4850	4000
3997	4850	3900
4000	4850	3900
4877	3900	3900
4876	4840	3900
4878	4840	3900
4800	4850	3900
4878	4830	3900
4875	4830	3900
4874	4810	3900
4869	4820	3900
4869	4820	4000
4800	4820	4000
4799	4820	4000
4800	4830	4000
4795	4820	4000
4800	4820	4800
4865	4810	4800
4870	4800	4700
4800	4830	4600
4800	4830	4600
4800	3890	4500
4800	4990	4500
4800	5000	4400
4700	5000	4400
4700	5000	4600
4700	4690	4600
4700	4700	4600
4899	5000	4400
4899	5290	4400
4899	5200	4400
4700	4480	3900
4700	4400	3900
4500	4400	3500
4700	4400	3500
4695	4790	5000
4600	4700	5000
4600	4000	5000
4600	4000	4900
4600	3970	3900
4599	4690	3900
4699	4960	4900
4797	4800	4800
4797	4800	4800
4797	4790	4600
