
1000	900	1500
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	810	1400
999	820	1400
999	820	1400
999	820	1000
999	820	1000
999	820	1000
999	820	1000
999	820	1000
999	820	1000
999	550	1000
1399	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1398	1000	1300
1000	1000	1300
889	980	1400
889	980	1400
889	980	1400
889	980	1400
890	980	1400
799	970	1400
799	970	1400
799	970	1400
799	970	1400
799	970	1400
799	970	1400
799	970	1400
799	970	1400
800	970	1400
800	970	1400
800	970	1400
800	970	1400
800	970	1400
800	970	1400
799	900	1400
799	900	1400
798	900	1400
798	900	1400
798	900	1400
798	900	1400
800	900	1400
800	900	1400
890	900	1400
899	900	1400
900	900	1400
900	900	1400
1000	900	1400
1000	900	1400
1000	900	1400
999	900	1400
1247	900	1400
1000	900	1400
1000	800	600
1500	800	600
1500	2210	600
1500	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1480	2210	600
1479	2200	500
1479	2200	500
1479	2200	500
1479	2200	500
1479	2200	500
1479	2200	500
1479	2200	500
1479	2000	500
1479	2000	500
1479	2000	500
697	650	1000
697	650	1000
697	650	1000
697	650	1000
697	650	1000
697	650	1000
697	650	1000
697	650	1000
697	650	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
698	640	1000
698	640	1000
698	640	1000
698	640	1000
698	640	1000
698	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	640	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
697	620	1000
699	620	500
799	620	500
799	620	500
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
896	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
890	1660	800
888	1660	800
888	1660	800
886	1660	700
887	1660	700
887	1660	1400
887	1660	1400
887	1660	1400
887	1660	1400
887	1660	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
887	600	1400
899	600	1400
899	600	1400
899	600	1400
899	600	1400
899	600	1400
800	600	1400
780	600	1400
780	600	1400
780	600	1400
780	600	1400
780	590	1400
780	590	1400
780	590	1400
780	590	1400
780	590	1400
699	590	1400
699	390	1400
699	390	1400
699	390	1400
699	390	1400
699	390	1400
699	390	1400
699	390	1400
699	390	1400
699	390	1400
500	390	1400
500	390	1400
500	390	1400
500	390	1400
499	390	1400
499	390	1400
499	390	1400
400	390	1400
400	390	1400
400	390	1400
400	390	1400
400	390	1400
800	390	1400
800	390	1400
800	390	1400
800	390	1400
800	390	1400
800	390	1400
800	390	1400
800	390	1400
799	390	1400
799	390	1400
799	390	1400
799	390	1400
799	390	1400
799	390	1400
750	390	1400
750	600	1400
800	600	1400
800	600	1400
800	600	1400
800	600	1400
799	600	1400
900	600	1400
1237	600	1400
1300	1680	1500
1300	1680	1500
1300	1680	1500
1300	1680	1500
1300	1680	1500
1300	1680	1500
1300	1680	1500
1300	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1298	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1298	1680	1500
1298	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1299	1680	1500
1298	1680	1500
1298	1680	1500
1298	1670	1500
1100	1670	1500
1100	1670	1500
1100	1670	1500
1100	1670	1500
1099	1670	1500
1098	1670	1500
1098	1670	1500
1098	1670	1500
1098	1670	1500
1098	1670	1500
1097	1670	1500
1097	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
999	1670	1500
1000	1670	1500
998	1670	1500
998	1670	1500
998	1670	1500
997	1670	1500
1398	800	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1397	650	1500
1396	650	1500
1396	650	1500
1396	650	1500
1396	650	1500
1396	650	1500
1396	650	1500
1099	650	1400
1099	650	1400
1099	650	1400
1098	650	1400
1050	650	1400
1050	650	1400
1050	650	1400
1050	800	1400
1050	1670	1400
1050	1670	1400
1050	1670	1400
1050	1670	1400
1050	1670	1400
1050	1670	1400
1050	1670	1400
